"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5"
"recurso_extraordinario";0,005;0,001;0;0;0,162
"medicar";0,007;0,179;0;0;0
"examinar";0,007;0,448;0,127;0,062;0,004
"estabelecimento";0,001;0;0;0,318;0
"comunicacao";0,002;0;0;0;0
"cidadao";0,353;0;0;0,216;0,111
"agir";0,003;0,124;0,048;0,697;0,001
"advocacia_geral_da_uniao";0,058;0,448;0;0,009;0
"reflexo";0,003;0;0;0;0,492
"poder_executivo";0;0,318;0,002;0,034;0,29
"incabivel";0;0;0;0;0
"hora";0,202;0,076;0,004;0;0
"federado";0;0;0;0,908;0
"estrangeiro";0,054;0;0;0;0,026
"vincular";0,079;0,009;0,003;0;0,001
"reparar";0;0,005;0;0;0,002
"reajuste";0;0,001;0,017;0,018;0
"partido_dos_trabalhadores";0,042;0,025;0,001;0,102;0
"obrigatorio";0,022;0,03;0,793;0;0
"curso";0;0,48;0,001;0,034;0,132
"competir";0,108;0;0,017;0,868;0,036
"advogado";0,058;0,613;0;0;0
"seguranca_publica";0,25;0;0,001;0,006;0,304
"resultar";0,007;0,012;0,007;0,009;0
"popular";0,015;0,116;0,001;0,043;0,067
"determinacao";0,497;0;0;0,007;0,1
"compreender";0,172;0,015;0,002;0,029;0,066
"coisa";0,073;0,743;0;0,001;0,2
"rio_de_janeiro";0,212;0,198;0,18;0,658;0,09
"isencao";0,168;0,006;0;0;0
"institucional";0,368;0;0,001;0,463;0,014
"estudo";0,599;0,378;0;0;0
"consequencia";0,283;0,015;0;0,096;0
"comprovar";0,491;0,038;0,793;0;0
"comprovacao";0,426;0,893;0,505;0;0
"politicas_publicas";0,238;0;0;0,601;0
"jurisdicao";0,097;0,744;0;0;0,634
"identificar";0,039;0,014;0,281;0,036;0,001
"excepcional";0,025;0,784;0,093;0;0,362
"referente";0;0,541;0;0,712;0,231
"prevencao";0,482;0,913;0;0,004;0,007
"paciente";0,106;0,08;0;0;0
"omissivo";0,001;0,026;0;0;0
"despacho";0,013;0,269;0;0;0,001
"capacidade";0,022;0,001;0,001;0;0
"maximo";0;0;0;0,054;0
"inscricao";0,011;0,002;0;0;0
"alinea";0,073;0,007;0;0,002;0
"afronta";0,117;0,979;0,247;0,001;0,634
"vigor";0;0,712;0;0;0,013
"vedacao";0;0;0,001;0,033;0,206
"solicitar";0,4;0,696;0;0;0,335
"publicacao";0;0,275;0;0,146;0,613
"distribuicao";0,09;0,131;0,932;0;0,097
"clausular";0,002;0,502;0;0;0
"cear";0;0,005;0,559;0,003;0,611
"carlos";0,275;0,657;0,026;0,009;0
"substituir";0,08;0;0,887;0,002;0,008
"oficiar";0,002;0,002;0;0,374;0,491
"julho";0;0,002;0;0,282;0,333
"improvido";0;0;0;0;0
"economia";0;0,681;0;0,566;0
"america";0;0,248;0,012;0;0
"vii";0,053;0;0,005;0,103;0,148
"seguir";0,002;0,306;0;0;0,026
"procedencia";0,419;0,356;0;0,03;0
"pleitear";0,007;0,141;0;0,875;0
"parcial";0,137;0,106;0;0,012;0
"juiz";0,018;0;0,001;0;0
"inscrever";0,059;0,009;0;0,293;0,001
"avaliacao";0;0,245;0;0;0
"regiao";0;0,625;0;0,019;0,001
"produzir";0,001;0,18;0;0,085;0,689
"oficial";0;0,967;0,004;0,007;0
"milhao";0,092;0,114;0;0;0
"lc";0,005;0,004;0,002;0;0
"integrar";0;0,037;0,057;0,047;0,277
"inconstitucional";0,381;0,084;0,003;0,011;0,002
"comum";0,507;0;0,013;0,958;0
"agosto";0,281;0,159;0;0,291;0
"potencialidade";0;0;0;0;0
"pessoal";0,221;0;0;0,001;0
"obter";0,154;0,169;0,572;0,015;0,094
"minas_gerais";0,005;0,445;0,005;0,069;0,006
"dano";0,442;0,319;0;0,063;0,018
"constar";0;0,03;0;0;0,805
"venezuelano";0,154;0,178;0,021;0,483;0,476
"suscitar";0,059;0,001;0;0;0,282
"sintese";0,004;0,88;0,001;0,832;0,252
"relatar";0,014;0,009;0,006;0,832;0
"reiterar";0,191;0,158;0,372;0,5;0,157
"prestacao";0;0,367;0,068;0,008;0,003
"existente";0,356;0,18;0;0,043;0,005
"consagrar";0,003;0,065;0;0;0
"barbosa";0,78;0,828;0,08;0,142;0,001
"universidade";0,063;0;0;0,412;0
"suficiente";0,031;0,646;0,002;0,56;0,151
"responsabilidade";0,023;0;0;0,379;0,037
"producao";0;0,259;0,001;0;0
"policial";0,865;0;0;0,007;0,3
"noticiar";0,043;0,116;0;0;0,03
"luis_roberto_barroso";0,001;0,003;0,601;0;0
"imprensa";0,011;0;0;0,343;0
"federacao";0,788;0,567;0,006;0;0,001
"certo";0,031;0;0,421;0,314;0,094
"ad";0,106;0,037;0,372;0,69;0
"acompanhar";0,548;0,852;0,066;0,368;0,048
"abuso";0,006;0,194;0,001;0;0
"retirar";0,899;0,416;0,699;0,208;0,043
"pesquisa";0;0,306;0;0,199;0
"medida_liminar";0,617;0,979;0;0,007;0
"eleger";0,012;0,275;0,936;0,01;0
"desenvolvimento";0;0,001;0;0,159;0
"conduta";0,25;0;0;0,027;0,174
"associacao";0,358;0,693;0,261;0,748;0,722
"alcance";0,009;0,375;0;0,297;0,061
"procuradoria_geral_da_republica";0,466;0,002;0,015;0;0
"partido_socialismo_e_liberdade";0,069;0,009;0;0,015;0
"morte";0,173;0,004;0;0;0,063
"forca";0,376;0;0;0,047;0,078
"competente";0,25;0;0,002;0,953;0,756
"sistematico";0,89;0,416;0,009;0,066;0,688
"incompativel";0,011;0,274;0;0;0,203
"cenario";0,307;0,122;0;0;0
"procurador_geral_do_estado";0,315;0,331;0,153;0,868;0,002
"orcamentar";0;0,001;0,001;0;0,059
"interessado";0;0,096;0,019;0,006;0,037
"integrante";0,601;0,004;0,002;0,58;0,098
"danoso";0,002;0;0;0;0
"cidadania";0,652;0,004;0;0,011;0
"cassacao";0,153;0;0;0;0
"ans";0,096;0,014;0;0;0,012
"agente";0,317;0;0,072;0,845;0,001
"reqte";0,246;0,262;0,099;0,686;0,002
"republicano";0,004;0,002;0;0,001;0
"mes";0;0;0;0;0,002
"forcar";0,464;0;0;0,005;0
"fase";0,006;0,051;0,001;0;0,023
"anexo";0;0,013;0;0;0,001
"vereador";0;0,034;0;0;0
"participacao";0,023;0;0;0,808;0,729
"junho";0,002;0,004;0;0,089;0,001
"invocar";0,058;0,04;0;0,005;0,048
"infraconstitucional";0,027;0,084;0;0;0,333
"https";0,002;0;0;0;0
"federativo";0;0;0;0,729;0,051
"condicionar";0,01;0,035;0;0,001;0
"compulsorio";0,943;0;0;0;0
"aptar";0,001;0;0;0,112;0,165
"amicus_curiae";0,038;0,054;0,189;0,001;0
"agu";0,058;0,04;0,002;0;0,452
"tramitar";0,003;0;0;0;0,011
"trabalhador";0;0,711;0;0;0,012
"rtj";0,008;0,01;0;0,005;0,01
"presenca";0,143;0,046;0;0,381;0,077
"classe";0,123;0,168;0,162;0,328;0,076
"atuar";0,166;0;0,093;0,637;0,023
"alcancar";0,395;0,219;0,99;0,714;0,539
"administracao";0;0,003;0;0,892;0,001
"viii";0,31;0,488;0;0,1;0
"solver";0;0;0;0;0
"novembro";0;0,029;0;0,001;0
"nivel";0,247;0;0;0;0
"melhor";0,073;0;0,001;0;0
"lado";0,127;0,97;0,399;0,765;0,084
"expressao";0,728;0;0,887;0,004;0,021
"estrutura";0;0,002;0;0,979;0
"esfera";0,232;0;0,006;0,1;0,275
"dividir";0;0,004;0;0,031;0
"cpc";0,044;0;0,011;0;0
"consubstanciar";0,318;0,004;0,904;0,002;0,202
"agremiacao";0,073;0,192;0,093;0,187;0
"virtude";0,011;0,748;0,953;0,328;0,01
"revestir";0,002;0,084;0;0;0,007
"regular";0,003;0,998;0,243;0,187;0,976
"particular";0,008;0,218;0,385;0,62;0,081
"ocorrencia";0,945;0,895;0,002;0;0,177
"juntar";0,085;0,001;0;0,028;0
"indeferir";0,009;0;0,152;0,022;0
"decorrencia";0,695;0,233;0,836;0,374;0,027
"convocacao";0;0,005;0,025;0,022;0,005
"consumidor";0;0,035;0;0,765;0
"vinculante";0,14;0,192;0,001;0;0,006
"tutela_provisoria";0,008;0,031;0,064;0,001;0,006
"turma";0,026;0,034;0,044;0,001;0
"partido_socialista_brasileiro";0,43;0,012;0,025;0,134;0
"colocar";0,632;0,712;0,008;0;0
"suplementar";0,072;0,337;0;0;0,077
"secovid";0,01;0,013;0;0;0,001
"rede";0,695;0;0;0;0
"mesa_diretora";0,001;0,002;0;0;0
"indicado";0,982;0,248;0,702;0,976;0,613
"imposto";0,008;0;0,014;0,706;0,001
"declaratorio";0;0;0,001;0;0
"contido";0,909;0,219;0,786;0,037;0,002
"campanha";0,298;0,895;0;0;0
"rede_sustentabilidade";0,076;0,214;0,001;0,301;0
"medir";0,532;0,805;0,001;0;0
"ensejar";0,02;0,063;0,06;0,143;0,006
"superior_tribunal_de_justica";0,003;0,001;0,519;0;0
"substancial";0,092;0,004;0;0,009;0
"revisao";0,983;0,023;0,005;0,093;0,612
"requisicao";0,091;0;0;0;0
"recomendacao";0,185;0,625;0;0;0
"promocao";0,381;0;0;0,094;0
"principal";0,017;0,347;0,172;0;0,006
"legislador";0,072;0,032;0;0,001;0,133
"familia";0,035;0,509;0;0;0
"definitivo";0,827;0,337;0,152;0,018;0
"contemplar";0,529;0,398;0,504;0,008;0,005
"conformidade";0,34;0,068;0,001;0,01;0
"bolsonaro";0,573;0;0,001;0;0
"aptidao";0,001;0;0;0;0
"prejudicialidade";0,005;0,001;0,005;0,001;0
"inadequacao";0,066;0,018;0,005;0,001;0,001
"grau";0,069;0,015;0;0,018;0,012
"gerar";0,614;0,082;0;0;0,009
"franco";0,693;0,21;0,696;0,001;0,219
"direitos_fundamentais";0,099;0;0;0,259;0
"crise";0,185;0,013;0,012;0;0
"crfb";0,07;0;0,041;0,004;0,001
"apoiar";0,906;0,072;0;0;0,005
"alto";0;0,001;0;0,113;0,025
"abastecimento";0,005;0,084;0,044;0,053;0,54
"qualidade";0,031;0,041;0;0,012;0,01
"psb";0,463;0,013;0,004;0,53;0
"luz";0,005;0;0,025;0,536;0,928
"limitacao";0,008;0;0;0,084;0,025
"indice";0;0,029;0,398;0,528;0
"deferimento";0,007;0,785;0;0,886;0,24
"casa";0,578;0,192;0;0,536;0
"aspecto";0,98;0,001;0,651;0,431;0,024
"vigente";0,289;0,202;0,892;0,004;0,559
"versar";0,528;0,001;0,257;0,097;0
"silva";0,103;0,021;0,002;0,78;0,023
"semelhante";0,009;0,471;0,42;0,257;0,088
"implementacao";0,005;0,002;0;0;0
"grande";0;0,085;0;0;0
"gestao";0,185;0;0;0;0
"direito_constitucional";0,007;0,006;0,444;0,005;0,079
"complexo";0,586;0,006;0,006;0,203;0,321
"verificacao";0,314;0,939;0,378;0,812;0,736
"pronunciamento";0,001;0,079;0;0,462;0,693
"procedente";0,005;0,358;0;0,042;0
"mudanca";0,179;0,379;0;0,456;0,001
"incidir";0,066;0,043;0;0,034;0,779
"importante";0,316;0,223;0,734;0,098;0
"duvidar";0,015;0,903;0,029;0,199;0,15
"candidatura";0,006;0,003;0;0;0
"agte";0,359;0,375;0,192;0,273;0
"agricultura";0,014;0,102;0,065;0,662;0,46
"zona";0,013;0,331;0,166;0,23;0,133
"superar";0,259;0,002;0;0,359;0,077
"recepcao";0,015;0,106;0,102;0;0
"realidade";0,165;0,603;0,244;0,004;0,003
"qo";0,315;0,331;0,654;0,23;0,03
"public";0,003;0,005;0;0,015;0,735
"propor";0,671;0,132;0,185;0,028;0,138
"ministerio_publico";0,016;0;0;0;0
"jurisprudencial";0,003;0,004;0,317;0,003;0
"investigar";0,016;0,001;0;0,64;0
"estudante";0,069;0,189;0;0;0
"depender";0,025;0,072;0,374;0,564;0,077
"creditar";0;0,005;0;0,45;0
"consistente";0,066;0,018;0;0,128;0,002
"assinalar";0,614;0,511;0,14;0,393;0,037
"acrescentar";0,132;0,162;0,496;0,353;0,44
"vice";0,115;0,032;0;0;0
"viabilizar";0,011;0,748;0,014;0,049;0,016
"rescisorio";0,001;0,001;0;0;0,917
"proteger";0,143;0;0;0,129;0,022
"potencial";0,002;0,123;0,33;0,008;0,008
"posterior";0,336;0,001;0;0,331;0,004
"operacionalizacao";0,002;0,001;0;0;0
"mundial";0,069;0,189;0;0;0
"listar";0,021;0,267;0;0;0
"implementar";0,381;0;0;0,023;0
"fundo";0;0,106;0,001;0,199;0,365
"formal";0,143;0,941;0;0;0,861
"definicao";0,198;0,063;0,006;0,029;0,088
"consideracao";0,03;0,317;0,496;0;0,194
"claro";0,983;0,117;0,3;0,294;0,268
"transcrever";0,178;0,058;0,004;0,915;0
"sentenca";0,291;0,203;0,166;0;0
"rito";0,315;0,123;0;0,001;0
"referendo";0;0,108;0;0,059;0,003
"propriedade";0;0;0,62;0,001;0
"manutencao";0;0,048;0,001;0,306;0,114
"jurisdicao_constitucional";0,002;0,402;0;0;0,034
"instancia";0,001;0,568;0,001;0,004;0,095
"ilegitimidade";0,049;0,029;0,092;0,002;0
"baixo";0,026;0,452;0;0;0
"aquisicao";0,027;0,086;0;0;0
"apreciado";0,003;0,012;0;0;0,098
"vacinar";0,003;0,004;0;0;0
"perigo";0,038;0;0,001;0,845;0
"indigena";0;0,227;0;0,075;0
"explicitar";0,382;0,074;0,001;0,486;0,052
"estrategico";0,002;0,709;0;0;0
"devido_processo_legal";0,291;0;0,011;0;0,004
"anotar";0,938;0,426;0,015;0,012;0,696
"sc";0,533;0,002;0,002;0;0,034
"referendar";0,045;0,426;0;0;0,079
"razoavel";0,432;0,116;0,222;0,45;0,203
"mundo";0,106;0,498;0;0;0
"mulher";0,069;0;0;0;0,001
"modalidade";0;0,304;0,015;0,26;0
"merecer";0,016;0,114;0,032;0,869;0
"humano";0,406;0;0;0,019;0
"cid";0,873;0,331;0,153;0;0,133
"autonomo";0,616;0,964;0;0,038;0,004
"viavel";0,002;0,008;0;0,074;0
"terra";0;0,013;0,887;0,017;0
"resultado";0,031;0,788;0,08;0,016;0,019
"recorrente";0,005;0,126;0,136;0,145;0
"protocolo";0,007;0,063;0;0;0
"pressupor";0,003;0,693;0;0;0,023
"prescricao";0,895;0,108;0,204;0,002;0
"maio";0;0,004;0;0,136;0
"jair";0,192;0;0,001;0,069;0,001
"interpretar";0,124;0,079;0,032;0,003;0,002
"fundamentar";0,061;0,014;0,778;0,124;0,084
"enfrentar";0,001;0,324;0,001;0;0,678
"distinto";0,144;0,006;0,02;0;0,001
"diplomata";0,037;0,147;0,004;0,045;0,086
"denominar";0,237;0;0,027;0,001;0
"britto";0,246;0,262;0,431;0,686;0,517
"atualizacao";0,533;0,002;0,001;0;0
"atingir";0,002;0,663;0,001;0,015;0,326
"assistencia";0,749;0;0;0;0
"agropecuario";0;0,215;0,079;0,89;0,055
"adequacao";0,112;0,727;0,523;0,002;0,271
"tribunal_de_contas";0;0,013;0,011;0,008;0,815
"total";0,002;0,304;0;0;0,06
"pretendido";0,382;0,711;0,001;0,002;0,777
"policia_federal";0,428;0;0,001;0,095;0,008
"parlamentar";0,156;0,559;0,011;0,004;0
"obstar";0,002;0,025;0;0,011;0,618
"luiz";0,158;0,49;0,009;0,262;0
"justificativo";0,027;0,535;0;0;0
"ingresso";0,432;0,014;0;0,283;0
"goias";0,142;0,012;0;0,088;0,004
"fisico";0;0,003;0,002;0,251;0
"esgotamento";0,498;0,014;0;0,009;0,007
"desprover";0,032;0,017;0;0;0,984
"decorrer";0,775;0,021;0,008;0,088;0,034
"cronograma";0,002;0,001;0;0;0
"consolidado";0,115;0,004;0,004;0,136;0,053
"consignar";0,704;0,205;0,774;0,796;0,532
"comando";0,317;0;0;0,043;0,486
"ajuizar";0,236;0,004;0,474;0,003;0
"tacito";0;0,248;0,001;0,404;0,006
"recorrer";0,01;0,099;0,18;0,001;0
"pecar";0,569;0,749;0,002;0,358;0
"participar";0,975;0;0;0,01;0,004
"oportunidade";0,22;0;0,028;0,239;0,168
"limitar";0,175;0;0,001;0,164;0,678
"deter";0,008;0,693;0;0;0,117
"desenvolver";0,569;0,301;0;0;0
"descrever";0,291;0,596;0,004;0,197;0,004
"criacao";0;0;0;0,124;0,045
"apresentacao";0;0,164;0;0;0
"universitario";0,001;0;0;0,299;0
"tocante";0,253;0,912;0,351;0,016;0,678
"situar";0,004;0,079;0,183;0,852;0,017
"sanches";0,359;0,375;0,005;0,273;0,714
"retorno";0,012;0,044;0;0;0
"procedibilidade";0,001;0,002;0;0;0
"problema";0,027;0,044;0,508;0,001;0
"privativo";0,069;0;0,247;0;0,009
"poder_legislativo";0,112;0,991;0,436;0,001;0,013
"pecuaria";0,359;0,375;0,192;0,273;0
"pais";0,005;0,126;0;0;0
"obstante";0,903;0,672;0,474;0,417;0,834
"nulidade";0,668;0,912;0;0,019;0
"mauro";0,412;0,428;0,243;0,327;0,001
"lugar";0,271;0;0,043;0,796;0,233
"intimar";0,001;0,008;0;0,003;0
"inexistir";0,569;0,142;0;0,002;0,722
"funcionamento";0;0,952;0,116;0,654;0
"contribuicao";0;0,101;0,797;0,026;0,625
"aludir";0,24;0,97;0,002;0,005;0
"acarretar";0,382;0,012;0,436;0,102;0,053
"sydney";0,412;0,428;0,258;0,327;0,308
"recomendar";0,058;0,304;0;0;0
"preventivo";0,011;0,04;0;0,013;0,004
"preencher";0,406;0,034;0,003;0,007;0,081
"obice";0,009;0,001;0;0,15;0,236
"neutralizar";0,001;0,001;0;0;0
"inviabilidade";0,01;0,014;0;0;0,069
"instaurar";0,134;0,176;0,026;0,019;0,034
"extraordinario";0,414;0,006;0,001;0,949;0,055
"divulg";0,004;0,006;0;0,008;0,772
"criminal";0,017;0;0;0;0,804
"seguro";0;0,872;0;0;0
"proporcionalidade";0,858;0;0,136;0,005;0,003
"medico";0,091;0,117;0;0;0
"iniciativa";0,318;0;0,001;0,283;0,257
"incluido";0;0,703;0,001;0,029;0,062
"extrair";0,434;0,308;0,017;0,101;0,608
"erro";0,035;0,629;0,027;0,794;0
"enfatizar";0,932;0,078;0,055;0,059;0,103
"criticar";0,356;0;0,026;0,801;0
"cobranca";0;0,008;0,042;0,082;0
"chegar";0,942;0,026;0,046;0,496;0,669
"beneficio";0;0,218;0;0,001;0
"vigilancia";0,012;0,044;0;0;0
"pet";0,109;0,305;0,013;0,002;0
"partido_democratico_trabalhista";0,052;0,173;0,002;0,013;0
"opinar";0,134;0,037;0,008;0,001;0
"operacao";0;0,004;0;0,681;0,03
"natural";0;0,004;0,001;0,337;0,322
"narrar";0,975;0,089;0,024;0,01;0,159
"mapa";0;0,24;0,001;0,001;0,012
"interposicao";0,001;0,002;0;0;0
"insumo";0,001;0,002;0;0;0
"divulgacao";0,045;0,668;0;0;0
"deduzir";0,011;0,093;0;0,022;0,054
"contraditorio";0,012;0,054;0,085;0;0,162
"consistir";0,005;0,698;0,071;0,002;0,362
"buscar";0,195;0,002;0,364;0,074;0,536
"basico";0,943;0;0,721;0,075;0
"aumento";0,26;0,308;0;0;0,013
"ampliar";0,459;0,596;0;0,048;0,009
"vedar";0,122;0,31;0,012;0,011;0,007
"suspensivo";0,013;0,002;0,005;0;0
"sancao";0;0,008;0;0,001;0,255
"representante";0,028;0;0;0,236;0,003
"ref";0,03;0,226;0,008;0,008;0,318
"querer";0,185;0,002;0,008;0,339;0,091
"preso";0,038;0;0;0,237;0,015
"presidencial";0,14;0,003;0,376;0,001;0,363
"posicao";0,899;0,049;0,411;0,111;0,043
"pa";0,013;0,016;0;0,003;0,001
"originar";0,128;0,332;0,032;0,01;0,033
"mg";0,154;0,007;0,024;0,001;0
"inclusao";0,027;0,038;0;0,001;0,023
"fiscal";0;0,887;0,034;0,105;0,007
"extinto";0,582;0,008;0,373;0;0
"escola";0,717;0,308;0;0;0
"disciplinar";0,549;0;0;0;0
"disciplina";0,003;0,165;0,662;0;0,921
"consequente";0,015;0,02;0,044;0,066;0,001
"compreensao";0,015;0,052;0;0,842;0,326
"cidade";0,018;0,26;0,009;0;0,002
"anual";0;0,017;0;0,107;0,048
"abono";0;0,019;0,001;0,004;0,001
"santo";0,781;0,285;0,053;0,757;0,566
"retrocesso";0,858;0;0;0,64;0,001
"presencial";0,001;0,002;0;0;0,001
"positivo";0,006;0,147;0;0,001;0,05
"periculum_in_mora";0,093;0,709;0;0,034;0
"indevido";0,434;0,004;0,056;0,021;0,021
"governamental";0,075;0;0,004;0,518;0,001
"eficiencia";0;0;0;0,101;0
"conter";0,464;0,117;0,281;0,003;0,002
"camar";0,789;0,23;0;0,688;0
"ab";0,195;0,21;0,696;0,121;0
"separacao_dos_poderes";0,263;0;0,358;0;0,36
"reeleicao";0,021;0,529;0;0,001;0
"receita";0;0,707;0,01;0,116;0,001
"proceder";0,858;0,002;0,234;0,014;0,255
"prisao";0,025;0,29;0;0,01;0
"postular";0,168;0,218;0,299;0,001;0
"pis";0;0,092;0,164;0,038;0,311
"origem";0,035;0,749;0,018;0,432;0,276
"irregularidade";0;0,013;0,018;0,011;0,02
"inviabilizar";0,168;0,048;0;0,011;0,633
"cuidar";0,518;0;0,001;0,949;0,921
"condenacao";0,001;0,416;0;0,013;0
"calcular";0;0,003;0,005;0,366;0
"atualizar";0,899;0,268;0;0;0
"assembleia_legislativa";0,025;0,084;0;0;0
"am";0,195;0,21;0,065;0,394;0,002
"preservar";0,025;0;0,685;0,026;0,003
"partidos_politicos";0,042;0,126;0,373;0,014;0
"outubro";0,043;0,783;0,002;0,019;0
"impacto";0,001;0,383;0;0;0
"encaminhar";0,023;0,978;0;0;0,216
"diplomatico";0,156;0,249;0,526;0,22;0,14
"confirmacao";0,017;0,668;0,028;0,941;0,587
"tratado";0,851;0;0,022;0,153;0,001
"servir";0,533;0,735;0;0,16;0
"previdencia";0;0,429;0;0;0,005
"pertinente";0,899;0,735;0,49;0,684;0,962
"passo";0,227;0,026;0,01;0,001;0,027
"pags";0,045;0,47;0;0;0,587
"jornada";0;0;0,005;0,017;0,006
"inserir";0,003;0,147;0,01;0,045;0,641
"ilicito";0,059;0;0,001;0,001;0
"estado_democratico_de_direito";0,002;0;0,29;0,001;0,897
"confirmar";0,493;0,509;0,002;0;0,401
"cobertura";0,457;0,028;0;0;0
"bastar";0,211;0,008;0;0,016;0
"visita";0,166;0;0;0,005;0,104
"salientar";0,208;0,509;0,593;0,398;0,819
"referenciar";0,881;0,376;0,15;0,929;0,445
"redator";0,074;0,289;0,044;0,33;0
"presidencia";0,019;0,009;0;0,043;0
"planejamento";0,942;0,922;0;0;0
"modificacao";0,169;0,231;0;0,006;0
"manejo";0,286;0,015;0;0,002;0,216
"instrucao";0;0,665;0,001;0,005;0,134
"guarulhos";0;0,554;0,001;0,001;0,172
"fixacao";0,985;0,086;0,391;0,021;0,93
"epidemiologico";0,006;0,268;0;0;0
"dirigir";0,465;0,869;0;0,009;0,547
"desprovimento";0,002;0,009;0;0;0,288
"contratacao";0;0,012;0,001;0;0,018
"cientifico";0,002;0,009;0;0;0
"central";0;0,922;0;0,318;0,011
"afastamento";0,211;0,47;0;0,283;0
"xiv";0,049;0;0;0,002;0
"vara";0,022;0,027;0,001;0,004;0
"tributar";0;0,112;0,251;0,002;0,005
"recebimento";0,001;0,037;0,001;0;0,046
"passivel";0,019;0,772;0;0,007;0,641
"liberdade_de_expressao";0,008;0;0,013;0;0,068
"jornalista";0,005;0;0;0,003;0,238
"inss";0;0,056;0,04;0,008;0,001
"formacao";0;0,594;0,036;0,398;0,938
"evidente";0,546;0,705;0,097;0,282;0,07
"ementado";0,559;0,665;0,18;0,033;0
"divulgar";0,244;0,351;0;0;0
"diario";0,808;0,376;0,001;0;0,445
"demandar";0,115;0,171;0,013;0,136;0
"copa";0,003;0,004;0,001;0;0
"confederacao";0,059;0,171;0,002;0,012;0,001
"cheque";0;0,02;0;0,053;0
"assentimento";0;0,005;0;0;0,002
"tabela";0;0,016;0,005;0,726;0,024
"subsidiar";0,169;0,402;0;0,033;0,001
"rs";0,06;0,586;0,402;0,604;0,535
"residual";0,012;0,017;0,007;0,001;0
"renda";0;0,056;0;0;0
"proibicao";0,559;0,001;0,022;0,709;0,575
"predeterminado";0;0,23;0,507;0,037;0,029
"inutilidade";0,278;0,294;0,005;0,734;0,439
"integral";0,727;0,003;0,001;0,251;0,766
"inadmissibilidade";0,064;0,034;0;0,004;0,701
"importancia";0,064;0,893;0,036;0;0
"idade";0,03;0,665;0;0;0
"habilitacao";0;0,008;0,001;0,075;0,002
"exterior";0,66;0,61;0,002;0;0,223
"direito_fundamental";0,881;0;0,008;0,543;0,021
"dignidade_da_pessoa_humana";0,03;0;0,022;0,013;0
"demonstracao";0,017;0,309;0;0,009;0,01
"assessorar";0,315;0,826;0,153;0;0,133
"apuracao";0,317;0;0,003;0,983;0,105
"agentes_publicos";0,009;0;0;0,045;0
"xiii";0,035;0;0,262;0,004;0,003
"traduzir";0,076;0;0,03;0,013;0,011
"sr";0,065;0,59;0;0,432;0,071
"restringir";0,327;0;0,097;0,495;0,004
"recente";0,07;0,02;0,159;0,543;0,637
"prioridade";0,009;0,935;0;0;0
"pr";0,035;0,044;0,286;0,301;0
"permanente";0,881;0;0;0;0
"mec";0,033;0,005;0;0;0
"initio";0,478;0,492;0,752;0,396;0,126
"individuo";0,009;0,054;0,008;0;0,091
"identico";0,108;0,006;0;0,002;0,719
"extrato";0,131;0,017;0,229;0,094;0
"excluir";0,07;0;0,041;0,929;0,435
"estrito";0,208;0,002;0,016;0,617;0,593
"emprego";0;0,352;0,016;0,617;0,593
"emenda";0,124;0,117;0,012;0,002;0
"disponibilizar";0,035;0,376;0;0;0
"convencao";0,881;0;0,005;0,629;0
"amparo";0,789;0,015;0;0,449;0,013
"universal";0,009;0,893;0,036;0;0,401
"tributario";0;0,621;0,366;0,01;0,024
"titulo";0,226;0,171;0,094;0,153;0,369
"temporario";0,007;0,332;0,009;0,278;0,033
"salarial";0;0,033;0,002;0,008;0,04
"reduzir";0,142;0,209;0,004;0;0
"publicidade";0,076;0;0,001;0,002;0
"provocar";0,65;0,533;0,468;0,402;0,539
"prosseguimento";0,003;0,665;0,022;0;0
"processamento";0,144;0,893;0,049;0;0,012
"participante";0,1;0,012;0;0;0
"pacificar";0,004;0,006;0;0,002;0,001
"ostentar";0,052;0,332;0;0,003;0,254
"menstrual";0,987;0;0,001;0,659;0
"jose";0,498;0;0;0,073;0,891
"formulacao";0,003;0;0,565;0,282;0,011
"emenda_constitucional";0;0,02;0,165;0,001;0,539
"distribuir";0,033;0,978;0,001;0,962;0
"deliberacao";0,588;0,02;0,438;0;0,088
"comunidade";0,091;0;0;0,037;0
"casu";0,029;0,24;0,044;0,006;0,002
"acolher";0,156;0,471;0,003;0,138;0
"vencer";0,022;0,008;0;0,035;0
"roberto";0,551;0,595;0,043;0,09;0
"pfizer";0,003;0,004;0;0;0
"ocasiao";0,271;0,914;0,001;0,477;0
"medicamento";0,004;0,052;0;0;0
"longo";0,133;0,01;0,004;0,006;0,005
"fundado";0,07;0;0,862;0,339;0,021
"filho";0,065;0,004;0;0,067;0,141
"exclusivo";0,012;0,841;0,04;0,174;0,183
"democracia";0,94;0;0,002;0,002;0,245
"corresponder";0,387;0,021;0,29;0,085;0,003
"copiar";0,387;0,841;0,952;0,002;0,056
"combater";0,035;0,471;0,041;0,098;0,091
"abranger";0,815;0,911;0,005;0,172;0
"veiculo";0;0,309;0,001;0,06;0,01
"suspenso";0,569;0,383;0;0,844;0
"rumo";0,873;0,826;0,153;0,003;0,133
"reserva";0,001;0,01;0,241;0,011;0,27
"pt";0,048;0,061;0,003;0;0,007
"inadmissivel";0,004;0,017;0;0,001;0,072
"ilegal";0,351;0,015;0;0,002;0,544
"eletivo";0,004;0,006;0;0,001;0
"dimensao";0,03;0,001;0;0,075;0
