"";"classe 1";"classe 2";"classe 3";"classe 4"
"peticao_inicial";0;0;0;0
"advocacia_geral_da_uniao";0;0;0,001;0
"pensamento";0;0;0;0
"mato_grosso";0;0,16;0,002;0
"geracao";0;0;0;0
"agir";0,08;0,178;0;0,391
"receita";0;0;0;0
"primario";0;0;0;0
"obstante";0,151;0,253;0,024;0,253
"agravo_regimental";0;0;0;0
"estrutura";0;0,199;0,642;0
"desvio";0,664;0;0,757;0
"abril";0;0,045;0;0
"maio";0;0;0,089;0,004
"extincao";0,015;0,967;0;0,957
"capacidade";0;0;0,512;0
"ristf";0;0,004;0;0
"ocasiao";0;0,846;0,012;0,018
"negar";0;0;0;0,19
"dr";0;0;0,001;0,079
"cientificar";0;0;0;0
"avaliacao";0;0;0,808;0
"dimensao";0;0;0;0
"buscar";0,043;0,535;0,366;0,002
"urgencia";0;0,009;0;0
"licenciamento";0;0;0;0
"invocar";0;0,029;0,001;0,882
"religiao";0;0;0;0
"inelegibilidade";0;0;0;0
"honra";0;0;0;0
"eficiencia";0;0,732;0;0,604
"movimento";0,003;0;0,01;0
"comprometer";0;0,073;0,534;0
"tribunal_superior_eleitoral";0;0,005;0,005;0
"pretensao";0;0,048;0,44;0
"prejudicar";0;0;0,267;0
"fossar";0,552;0,009;0,137;0,23
"bancada";0;0;0;0
"atos_normativos";0;0,165;0,001;0
"resposta";0,029;0,003;0,331;0
"regulamentacao";0,384;0,431;0,723;0,816
"clausular";0,002;0;0,002;0
"legislar";0,049;0;0;0
"grifar";0,025;0,438;0,154;0
"suscitar";0;0;0,001;0
"participar";0,086;0;0,188;0,027
"mundo";0;0;0;0
"apoiar";0;0;0;0
"sistematico";0;0;0;0
"planejamento";0;0;0;0,087
"justica_eleitoral";0,018;0;0,367;0
"saude_publica";0;0;0;0
"reserva";0;0;0,482;0,156
"presidencia_da_republica";0;0,048;0,03;0
"lembrar";0;0,074;0,001;0
"esclarecer";0,002;0,012;0,39;0,406
"apresentacao";0,032;0,005;0;0,974
"vencer";0;0;0,011;0
"solicitar";0;0;0,159;0,074
"sanar";0;0;0;0
"examinar";0;0,382;0,984;0
"conduta";0;0,903;0,024;0
"independencia";0;0;0;0
"grifo";0;0,859;0,182;0
"crfb";0;0;0,162;0,005
"continuar";0,069;0,008;0,966;0
"cancelamento";0,146;0;0;0,002
"reconhecimento";0,512;0,311;0,013;0,049
"congresso";0;0;0;0
"possibilitar";0,001;0;0,071;0,504
"pagamento";0;0;0;0
"militar";0;0,223;0,004;0
"milhao";0;0;0,221;0
"menor";0;0,951;0,695;0
"generico";0;0;0,083;0
"favor";0;0,708;0,216;0
"codigo_penal";0;0;0,001;0,001
"outubro";0;0;0,005;0,001
"gestor";0,001;0;0,064;0
"financiamento";0;0;0,377;0
"excecao";0;0;0,416;0
"economia";0,001;0;0;0
"cabivel";0;0;0,003;0
"integridade";0;0;0;0
"aditamento";0;0;0,012;0
"vii";0;0,924;0,005;0
"atencao";0,26;0;0,039;0
"turma";0;0,003;0;0
"separacao_de_poderes";0;0;0;0
"prevencao";0,351;0;0;0
"limitar";0,124;0,347;0,265;0,841
"impessoalidade";0;0;0;0
"formulacao";0,035;0,934;0,288;0,211
"combate";0;0;0,011;0
"ameaca";0,012;0;0;0
"sigilo";0,009;0;0,062;0,013
"recebimento";0,001;0;0,205;0
"longo";0,099;0;0,145;0
"consistir";0,057;0,102;0,096;0,252
"conduzir";0,351;0,143;0,001;0,747
"rede";0,227;0;0,379;0
"estado_democratico_de_direito";0;0;0,002;0,161
"divergencia";0;0,278;0,004;0
"depender";0,003;0,06;0,442;0,178
"colegiado";0,001;0;0,104;0
"anotar";0;0,752;0,016;0
"viii";0,045;0,017;0;0,004
"referendar";0;0;0,012;0
"rede_sustentabilidade";0;0;0,009;0
"integral";0,695;0;0;0,268
"ambiente";0;0;0,002;0
"recepcao";0;0;0;0
"premissa";0,384;0;0;0,006
"igual";0;0,375;0,004;0
"admissibilidade";0;0;0;0
"universidade";0,005;0;0;0,288
"politica_publica";0,001;0,023;0;0,016
"temporario";0;0;0,013;0,513
"retirar";0,092;0,11;0,029;0,162
"reiterar";0;0,307;0,201;0
"dignidade";0;0;0;0
"carlos";0;0,005;0,008;0,244
"viabilizar";0,401;0,67;0,026;0,009
"tramitacao";0,205;0;0,299;0
"implementar";0,101;0;0,97;0
"fatico";0;0,607;0,033;0,043
"aumento";0;0;0,012;0
"oficiar";0;0,155;0,001;0
"ilicito";0;0;0,221;0,201
"contido";0,004;0;0,315;0
"condenacao";0;0;0,032;0
"comunicacao";0;0;0,011;0
"alto";0;0,007;0,003;0
"ad";0;0;0,045;0
"governamental";0;0,057;0,17;0
"and";0;0,001;0,015;0
"sus";0;0;0,015;0
"explicitar";0,809;0;0,356;0
"americano";0;0;0;0
"real";0;0;0,078;0
"opcao";0;0;0;0,547
"negativo";0,286;0,015;0;0
"inscricao";0;0,106;0,002;0
"fiar";0;0;0,001;0
"dignidade_da_pessoa_humana";0;0;0;0
"caracterizar";0,656;0,167;0,045;0,025
"zona";0;0;0,326;0
"separacao_dos_poderes";0;0;0,013;0
"parlamento";0;0;0,593;0
"ix";0,28;0,146;0,004;0,198
"ciencia";0,001;0;0,001;0
"veiculo";0;0;0,1;0
"teoria";0;0,076;0;0
"medida_provisoria";0,022;0;0;0
"indicador";0;0;0;0
"servir";0,033;0,815;0,002;0,729
"obrigatoriedade";0;0;0,077;0
"acabar";0,009;0,663;0,414;0,011
"territorio";0;0,16;0,062;0
"principal";0,088;0,001;0,717;0
"limitado";0;0;0,087;0,098
"jurisdicao";0,096;0;0;0
"evidente";0,519;0,216;0,222;0,259
"estrito";0;0;0,008;0,059
"enfrentar";0,048;0,729;0,001;0,562
"multa";0,001;0;0,008;0
"ex";0,729;0;0,001;0,252
"diploma";0,008;0;0,038;0
"devido_processo_legal";0;0;0,008;0
"consignar";0,412;0,616;0;0
"sociedade_civil";0,792;0,275;0,253;0,114
"predeterminado";0,003;0;0;0,147
"morte";0;0;0;0
"moralidade";0;0;0,004;0
"incompativel";0;0;0,003;0,224
"equilibrio";0;0,301;0,021;0
"desenvolver";0,011;0,371;0;0
"permanecer";0,104;0,022;0,563;0
"mercado";0;0;0;0
"alocacao";0;0;0;0
"virtude";0,897;0;0,002;0,031
"pressuposto";0;0,411;0,005;0
"potencial";0,765;0,019;0,003;0
"obra";0;0;0;0
"logicar";0;0;0,015;0
"justo";0;0;0;0
"acolher";0;0;0,894;0
"setor";0;0;0,114;0
"sucessivo";0,017;0;0,022;0
"restar";0;0,211;0,689;0
"positivo";0;0,446;0;0
"norte";0,056;0,001;0,001;0
"estudante";0;0;0;0
"afastamento";0,002;0;0,08;0
"unanimidade";0;0;0;0
"transcrever";0;0,048;0,004;0
"substituir";0,001;0;0;0,761
"perigo";0;0;0,004;0,01
"individuo";0;0;0;0
"existente";0,119;0,032;0,013;0,031
"epoca";0,022;0,642;0,012;0,273
"cuidar";0,083;0,076;0,776;0,001
"consubstanciar";0,634;0,003;0,08;0,117
"criticar";0;0,001;0,013;0
"conducao";0,006;0;0,002;0,001
"apto";0;0;0,548;0
"antonio";0,067;0;0,002;0
"adpfs";0;0;0,015;0
"requerimento";0;0,435;0,01;0
"posterior";0;0,001;0,073;0
"modalidade";0,002;0,002;0;0,005
"equilibrado";0;0;0;0
"discricionariedade";0,175;0;0;0
"pecar";0,003;0;0;0
"pais";0;0;0,001;0
"implementacao";0,698;0;0;0,274
"emprego";0;0;0,723;0
"bienio";0,504;0;0;0
"traduzir";0,018;0,697;0,068;0,003
"perspectiva";0,002;0,937;0,076;0
"origem";0;0;0;0
"inserir";0,012;0;0,425;0,074
"filho";0;0,622;0;0
"condenar";0,002;0;0,003;0
"agricultura";0,001;0;0,003;0
"subjetivo";0;0,007;0;0,621
"significativo";0,003;0;0,951;0
"salientar";0,031;0,087;0,038;0,119
"elaboracao";0;0;0;0,906
"confirmar";0;0;0,312;0,559
"complementar";0,001;0,662;0,913;0,011
"ajuizamento";0;0;0,001;0
"original";0;0,582;0,793;0,003
"mandar";0;0,95;0;0
"legislatura";0;0;0;0
"fundado";0,001;0,094;0,726;0
"conversao";0;0;0;0
"incidencia";0,02;0;0,797;0
"distinto";0,024;0;0,016;0
"contemplar";0,001;0,985;0;0,55
"leitura";0,352;0;0,022;0
"extensao";0,991;0,003;0,015;0,115
"suposto";0,019;0,005;0,255;0
"moral";0;0;0,001;0
"monocratico";0;0;0,012;0
"disciplinar";0;0;0,221;0,008
"categoria";0,017;0,002;0,049;0
"superveniente";0;0;0,007;0
"restritivo";0;0;0;0,659
"erro";0,028;0;0;0
"efetividade";0,122;0,089;0,185;0
"chapa";0;0;0;0
"beneficiario";0;0;0;0
"interessado";0;0,001;0,078;0,007
"designar";0;0;0,01;0
"avulso";0;0;0,001;0
"alcance";0,169;0,027;0,076;0,013
"vacancia";0;0;0;0
"reger";0,405;0;0,061;0,042
"processar";0,02;0;0,002;0
"doenca";0;0;0;0
"caracteristica";0;0,001;0,129;0
"afim";0;0;0;0
"tocante";0,731;0,003;0,778;0,004
"subsidiar";0,028;0;0,139;0,37
"orientar";0;0,107;0;0,147
"jurisdicao_constitucional";0;0,627;0;0
"importar";0,244;0,021;0,024;0,903
"identidade";0;0;0,052;0
"gasto";0;0;0;0
"fl";0,033;0,002;0,588;0
"emergencia";0;0,032;0;0
"consulta";0,803;0;0,005;0,006
"construcao";0,001;0;0,264;0
"compromisso";0;0;0,016;0
"ler";0,188;0,002;0,001;0,966
"inclusao";0,03;0;0;0,512
"forcar";0;0;0,001;0
"conceito";0;0,438;0,002;0
"assunto";0;0;0,002;0,033
"aprovacao";0;0,001;0;0
"turno";0,227;0,01;0,002;0,053
"novembro";0;0;0,186;0,851
"junho";0;0;0,017;0,324
"fixacao";0,018;0,09;0,238;0,806
"dotacao";0;0;0;0
"cidadania";0,377;0,197;0,846;0,71
"respeitar";0,402;0,741;0,019;0,057
"prorrogacao";0,593;0;0,977;0
"obrigar";0,536;0,016;0,014;0,717
"inerente";0;0;0,008;0,319
"fundamentar";0,568;0,004;0,995;0,015
"fevereiro";0;0;0,003;0,362
"abuso";0;0,219;0,204;0
"superar";0;0;0,416;0,063
"regimento";0;0;0,365;0
"referenciar";0,152;0,065;0,144;0,719
"nulidade";0;0;0,023;0
"padrao";0;0;0;0
"empregado";0;0;0,41;0
"compor";0;0;0,089;0
"andre_mendonca";0;0;0,006;0
"transferencia";0;0;0;0
"incluido";0,663;0,143;0;0
"estado_de_direito";0;0,83;0,002;0
"destaque";0,001;0,343;0,116;0
"abertura";0,335;0,136;0,493;0,004
"cultura";0;0;0,055;0
"constatar";0,001;0,217;0,202;0,011
"comportamento";0,031;0,743;0,833;0,024
"adequacao";0,839;0,407;0,06;0,616
"suspenso";0;0,037;0,002;0
"apuracao";0;0;0,913;0
"argumentar";0,95;0,167;0,841;0,215
"solicitacao";0,806;0;0;0
"promocao";0;0,007;0,264;0
"investigar";0;0;0,001;0,678
"dito";0,188;0;0,913;0
"ajuizado";0;0;0,044;0
"sexual";0;0;0;0
"salvador";0,919;0;0;0
"pronunciar";0;0;0,005;0
"pleitear";0;0,001;0;0
"opiniao";0;0;0,001;0
"medida_liminar";0;0;0,228;0
"esclarecimento";0;0,003;0,034;0
"acusatorio";0;0;0;0
"crise";0,001;0;0,081;0
"comunidade";0;0;0,003;0
"coletividade";0;0;0,974;0
"cn";0;0;0;0
"rj";0;0,003;0,035;0
"relatar";0;0;0,032;0,001
"jurisprudencial";0;0,03;0;0
"instrucao";0,042;0;0,006;0
"alternativo";0,003;0;0,01;0
"tribunal_de_contas";0,812;0;0;0
"licitacao";0,003;0,545;0,046;0
"decorrencia";0,014;0,088;0,005;0,244
"sexo";0;0;0;0
"saraiva";0,565;0,623;0;0,026
"rejeitar";0;0,783;0,264;0
"luiz";0;0,012;0,043;0,736
"indispensavel";0,532;0,37;0,009;0,002
"embargo";0;0;0,004;0
"dificuldade";0,605;0;0,416;0
"coronavirus";0;0;0;0
"capaz";0;0,001;0,314;0,665
"recursos_publicos";0;0;0;0
"federado";0;0;0;0
"afronta";0,184;0;0,129;0
"vontade";0;0,002;0,193;0,007
"sujeitar";0;0,001;0,035;0,858
"representatividade";0;0,004;0,04;0
"promulgar";0;0,021;0,165;0,114
"pereira";0,013;0,011;0,625;0,569
"ocorrencia";0;0;0,05;0,078
"magisterio";0,002;0,168;0;0
"denominar";0,048;0,015;0,002;0,013
"deferimento";0;0;0,003;0
"custo";0,022;0;0,394;0
"controle_de_constitucionalidade";0;0,005;0,003;0
"assembleia";0;0;0,003;0,006
"ec";0,21;0;0;0
"cadastro";0,284;0,699;0,059;0,01
"admissao";0;0,008;0;0
"vitimar";0;0,027;0,025;0
"titulo";0,273;0,968;0,084;0,941
"indeferimento";0;0;0,042;0
"ressalvar";0,003;0;0;0
"oliveira";0,064;0;0,042;0,369
"entrar";0;0;0,075;0,623
"correspondente";0,001;0,005;0;0,033
"aduzir";0,006;0,183;0,022;0,011
"instancia";0,5;0;0,004;0,013
"identificador";0;0;0;0
"gilmar";0,006;0;0,005;0,001
"ensejar";0,004;0,232;0,686;0,087
"santo";0,886;0,25;0,189;0,063
"par";0;0,528;0,043;0,001
"modificacao";0,004;0,498;0,004;0,801
"janeiro";0,332;0,24;0,666;0,017
"extrair";0,085;0;0,792;0
"enem";0;0;0,001;0
"decidido";0;0,042;0,1;0
"absolvicao";0;0;0;0
"abranger";0,003;0,267;0,63;0,052
"reflexo";0;0,563;0,05;0
"recente";0,232;0,013;0,562;0
"indeferir";0;0;0,001;0
"conflito";0,022;0,123;0,001;0
"complexo";0,002;0,586;0,031;0,277
"vinculacao";0,015;0,342;0;0
"remunerar";0;0,765;0,087;0
"liderar";0;0;0,004;0,002
"gas";0;0;0,001;0
"ferreira";0,694;0,029;0,1;0
"estados_unidos";0;0;0;0
"elevado";0;0;0,707;0
"cpp";0;0;0;0
"oriundo";0;0;0;0
"gratuidade";0,375;0,086;0,978;0,345
"frente";0,006;0,373;0,126;0,009
"ecologico";0;0;0;0
"contraditorio";0,055;0;0,066;0
"apreciado";0;0,135;0,027;0
"acrescentar";0,439;0,119;0,891;0,015
"pr";0,01;0;0,001;0,838
"pp";0;0;0,011;0,626
"periculum_in_mora";0;0;0,49;0,042
"medicar";0;0;0;0
"judiciar";0,31;0;0,001;0
"empregador";0;0;0,001;0
"deduzir";0;0;0,872;0
"prevalecer";0,773;0;0,002;0,013
"partido_politico";0;0,908;0,001;0
"mendes";0,437;0;0,026;0
"fornecer";0;0;0,147;0
"desigualdade";0;0;0,375;0
"continuidade";0,954;0,809;0;0
"ampliar";0,011;0,002;0;0,182
"variar";0,136;0,862;0,262;0,022
"passado";0,04;0,63;0,086;0
"nucleo";0;0,926;0,001;0
"extraordinario";0,002;0,17;0,491;0
"arguente";0;0,02;0,012;0
"alinea";0,003;0;0;0
"tipico";0,736;0,002;0,001;0,415
"tcu";0;0;0;0
"setembro";0;0;0,021;0,814
"responder";0,019;0;0,146;0,229
"referendum";0;0;0,001;0
"formar";0,045;0;0,935;0
"converter";0;0;0,039;0,004
"uberlandia";0;0;0,004;0,037
"subsequente";0,181;0;0,488;0
"mensagem";0;0,001;0,656;0
"clima";0,437;0;0;0,061
"vetar";0;0;0,159;0
"to";0,02;0,003;0,022;0,022
"regulacao";0;0;0,082;0
"prisao";0,907;0,745;0,001;0,068
"preso";0,004;0,004;0,003;0
"montante";0;0;0;0
"empreendimento";0;0;0,001;0
"deter";0,14;0,004;0;0
"comprovar";0,711;0,001;0,451;0,006
"autoria";0;0,008;0;0
"aliar";0,153;0,858;0,56;0,058
"agosto";0;0;0,02;0,482
"presenca";0,001;0,114;0,037;0,909
"consciencia";0;0;0;0
"universal";0,176;0,04;0,001;0
"tratado";0,047;0;0,007;0
"substituicao";0;0;0;0,915
"preocupacao";0,866;0,159;0,043;0,011
"pauta";0;0,245;0,009;0
"partidos_politicos";0,002;0;0,092;0
"elaborar";0,035;0,952;0;0,637
"crenca";0;0;0,001;0
"avaliar";0,013;0;0,469;0
"postular";0;0;0,013;0,001
"correcao";0,439;0;0;0
"barroso";0;0,154;0,004;0
"aludir";0,186;0,005;0,677;0
"semelhante";0,151;0,376;0,045;0,303
"operar";0;0,041;0,051;0,567
"independente";0;0,002;0,003;0
"etapa";0,043;0,028;0;0,004
"divergir";0;0,001;0,09;0
"controle_concentrado_de_constitucionalidade";0;0;0,003;0
"vinculante";0,012;0,002;0,944;0
"trabalhador";0;0;0,008;0
"surgir";0,558;0,396;0,72;0,227
"razoabilidade";0,005;0,816;0,09;0
"juntar";0;0;0,913;0
"industriar";0,119;0;0,045;0
"indicado";0,109;0,545;0;0,006
"contribuir";0,042;0;0,196;0
"vaga";0,008;0;0,005;0,035
"sintese";0;0,926;0,298;0
"seriar";0;0,134;0,029;0
"roberto";0,016;0,012;0,102;0,191
"pertencer";0;0,007;0,188;0
"fonte";0;0,029;0,001;0
"fe";0;0,114;0,004;0
"coeficiente";0,139;0;0;0
"adct";0;0,361;0;0
"util";0,002;0,455;0,021;0,023
"revestir";0,058;0,003;0,082;0,851
"feminicidio";0;0,002;0;0
"epidemiologico";0;0;0;0
"derivar";0;0,014;0;0,081
"componente";0;0;0,328;0
"comando";0,005;0,072;0,204;0,11
"viola";0,1;0,016;0,81;0,438
"secao";0;0,027;0,522;0,068
"representativo";0;0;0,004;0,594
"provocar";0,05;0;0,022;0
"fundamentacao";0;0,545;0,01;0
"fogo";0;0;0,001;0
"especifico";0,232;0,878;0,406;0,646
"escrutinio";0;0;0,034;0
"conter";0,018;0,052;0,33;0
"agenciar";0;0;0,027;0
"preencher";0;0,669;0,002;0
"partido_dos_trabalhadores";0;0;0,134;0,021
"justificativo";0,819;0,914;0,146;0,315
"emissao";0;0,057;0,002;0
"divulgar";0;0;0;0
"diligenciar";0,932;0;0,832;0
"direcionar";0,027;0,936;0,004;0,694
"controlar";0,004;0,003;0,013;0
"br";0,005;0;0,247;0
"usuario";0;0;0,864;0
"regiao";0,005;0;0,121;0
"perceber";0,157;0,687;0,973;0,344
"observacao";0;0,735;0,023;0,003
"escolher";0;0;0,002;0,001
"dispensar";0,737;0,002;0;0
"bahia";0,031;0,004;0,012;0,001
"sentenca";0;0;0,28;0,036
"restrito";0,1;0;0,689;0,011
"ressalva";0;0,048;0,153;0,001
"plataforma";0;0;0;0,181
"medir";0,192;0;0;0
"corresponder";0;0,063;0,254;0,228
"sustentacao";0;0;0,002;0
"resultante";0;0,001;0,059;0,054
"recusar";0,058;0,024;0,012;0
"propositura";0;0;0,913;0
"precaucao";0,31;0;0,001;0
"lesividade";0;0;0,001;0
"jogo";0,06;0,001;0,079;0,589
"infraconstitucional";0;0,588;0,005;0,009
"externo";0;0,466;0;0,142
"enfrentamento";0,028;0;0,026;0
"dotar";0,256;0,007;0,005;0,035
"conveniencia";0,001;0;0,002;0
"comite";0;0;0,381;0,303
"auxiliar";0,048;0,121;0,155;0,01
"transexual";0;0;0,002;0
"preto";0;0,029;0,269;0,004
"monitoramento";0,004;0;0;0
"minas_gerais";0,001;0,068;0,022;0,836
"junto";0,021;0;0,426;0,006
"historiar";0;0;0,007;0
"alagoas";0,001;0,009;0,051;0
"sustentavel";0;0;0,039;0
"repetir";0,92;0,02;0,021;0,289
"quesito";0;0;0,02;0
"policia_federal";0;0,318;0,05;0
"magistrado";0,001;0;0,004;0
"conseguir";0,176;0;0,116;0
"collor";0;0;0,001;0
"assinar";0;0;0,009;0
"apreciar";0;0,974;0,123;0
"viver";0;0;0,001;0
"remoto";0;0;0,001;0
"petroleo";0;0;0,002;0
"fator";0;0;0,069;0
"enfatizar";0,071;0,979;0,593;0,039
"agravo";0;0;0,001;0
"resolver";0;0,544;0,006;0,178
"quantidade";0;0,006;0,002;0
"proximo";0,029;0;0,068;0,524
"cultural";0;0;0,006;0
"classificado";0;0;0;0
"ausente";0;0,833;0,019;0
"apreender";0;0;0,002;0,032
"sugerir";0,324;0,283;0,189;0,004
"refletir";0,161;0,004;0,579;0
"probatorio";0,861;0;0,396;0
"previo";0,057;0,006;0;0,031
"pesquisa";0;0;0,166;0
"partido_socialista_brasileiro";0;0;0,078;0
"ocupar";0;0;0,006;0,001
"expresso";0,215;0;0,037;0
"executar";0;0,174;0;0,583
"encerrar";0,234;0;0,039;0,197
"carreira";0,122;0,241;0,023;0,097
"cancelar";0,992;0,001;0;0
"basear";0;0,042;0,015;0
"asseverar";0,019;0;0,036;0,843
"viciar";0;0,252;0,003;0
"proporcional";0;0;0,031;0,122
"mg";0;0,068;0,006;0,017
"imprensa";0,006;0,002;0,725;0
"implicito";0,063;0;0,001;0
"autonomo";0,009;0,891;0,002;0
"associar";0,006;0,255;0,181;0
"antigo";0,536;0,931;0,006;0,228
"alistamento";0,273;0,327;0,161;0,371
"afetar";0,001;0,815;0,14;0
"procurador";0;0,009;0,007;0
"perder";0,675;0,073;0,174;0,022
"margem";0;0;0;0
"legitima_defesa";0;0;0,001;0,562
"inexistir";0;0,468;0,725;0
"imprescindivel";0,003;0,293;0,046;0,003
"habitante";0,002;0,035;0,162;0,113
"guarda";0;0,002;0,001;0,026
"estender";0,046;0,211;0,315;0,011
"conselho_deliberativo_do_fundo_nacional_do_meio_ambiente";0,844;0,002;0,568;0
"compulsorio";0,027;0;0,087;0
"xii";0,001;0;0,591;0
"mec";0;0;0,002;0,271
"licao";0;0,886;0,003;0
"inumero";0,82;0,421;0,091;0,037
"exploracao";0;0;0,003;0
"desempenho";0;0,01;0,043;0,009
"decisorio";0;0,018;0,572;0,067
"contribuicao";0;0;0,367;0,019
"contradicao";0;0,018;0,003;0
"complementacao";0;0,125;0;0
"amici_curiae";0;0;0,002;0
"suplementar";0;0;0,219;0
"mascara";0;0;0,001;0
"frequencia";0,133;0,007;0,09;0
"extrato";0;0;0,088;0
"entrada";0,053;0;0,01;0
"distincao";0,008;0,013;0,553;0,76
"adquirir";0,133;0,017;0,011;0,583
"rio_grande_do_sul";0;0,007;0,071;0,417
"processamento";0,006;0;0,014;0
"posse";0,017;0;0,001;0,009
"pacto";0;0,07;0,197;0
"originar";0,092;0;0,166;0
"operacao";0,002;0,002;0,107;0
"obtencao";0,007;0,001;0,327;0,158
"eleito";0;0;0,79;0
"dependencia";0;0;0,001;0,147
"servico_publico";0,53;0,399;0,582;0,539
"patrimonio";0;0,002;0,003;0
"oportuno";0,324;0,468;0,189;0,317
"martins";0,478;0,056;0,079;0
"majoritario";0,025;0;0,105;0
"mae";0,002;0;0,002;0
"gostar";0;0,029;0,001;0,001
"figura";0,001;0,955;0;0,019
"familia";0;0;0,003;0
"esquema";0,026;0;0;0,627
"controle_abstrato_de_constitucionalidade";0;0;0,001;0
"condicionar";0,437;0,004;0,135;0,002
"branco";0;0;0,391;0
"assistencia";0;0;0,913;0
"artificial";0;0;0,002;0
"trecho";0,001;0;0,473;0,513
"temporal";0,02;0;0,001;0
"rural";0;0;0,007;0
"procedimental";0,012;0;0,004;0,025
"piaui";0,735;0,036;0,183;0,001
"incidental";0;0,638;0,015;0
"emanar";0,212;0,009;0,34;0,001
"domingo";0,955;0,605;0,94;0,665
"distribuir";0,023;0,035;0,475;0,677
"assinalar";0,618;0,684;0,05;0,035
"anexo";0,529;0;0;0,227
"vislumbrar";0,001;0,345;0,024;0,006
"versar";0;0,942;0,126;0
"sofrer";0;0,101;0,205;0
"pressupor";0,697;0;0,367;0,006
"merecer";0,034;0,845;0,05;0,317
"descrever";0,338;0,273;0,765;0,064
"acompanhamento";0;0;0;0,946
"acarretar";0,822;0,384;0,079;0,076
"reunir";0;0;0,011;0,256
"prioridade";0;0;0;0,067
"law";0;0;0,017;0
"imposicao";0,001;0,589;0,353;0
"emitir";0,174;0,986;0,006;0,655
"direcao";0,005;0;0,001;0,62
"desempenhar";0;0;0,367;0,054
"comerciar";0,169;0;0,002;0
"centro";0;0;0,446;0
"aplicavel";0,318;0,998;0;0
"renovacao";0;0,228;0,003;0
"modificar";0,056;0,031;0;0,007
"fernando";0,005;0,197;0,215;0,567
"evento";0;0;0,013;0
"embargado";0;0,005;0,815;0
"assessorar";0,256;0,091;0,321;0,958
"tribunal_de_justica";0;0,097;0,004;0
"respeitado";0,003;0;0,058;0,022
"reforcar";0,318;0,042;0,058;0
"patamar";0,001;0,004;0;0,562
"lancar";0,005;0,454;0,442;0,153
"incompatibilidade";0,02;0,067;0,058;0,004
"estatuto";0,006;0,793;0,013;0
"dirigir";0,106;0,056;0,233;0,237
"crer";0,372;0,951;0,41;0,156
"trato";0;0;0,064;0,567
"teori_zavascki";0;0,856;0,002;0
"psb";0;0;0,017;0
"junior";0,548;0,932;0,085;0,085
"corrupcao";0,009;0,062;0;0,032
"controle_concentrado";0;0;0,001;0
"arguicoes_de_descumprimento_de_preceito_fundamental";0;0;0,938;0
"aplicativo";0,001;0;0,003;0
"visao";0;0,241;0,082;0
"pedido_cautelar";0;0,001;0,14;0
"licenca";0,259;0,224;0,003;0
"ldo";0;0;0;0
"inobservancia";0;0,011;0,042;0
"fpm";0,008;0;0;0
"disponibilizar";0,002;0,001;0;0,013
"confianca";0,001;0;0,014;0,841
"centralizado";0;0;0;0
"adicional";0,209;0;0;0,013
"vol";0,934;0,053;0,055;0,002
"pronunciamento";0;0,374;0,013;0
"pernambuco";0;0,119;0,06;0,011
"mundial";0;0;0,002;0
"mao";0;0,004;0,651;0
"flavio_dino";0,002;0,349;0,015;0,644
"exclusivo";0;0;0,071;0,002
"editor";0;0,144;0,016;0
"convocacao";0,053;0;0,007;0
"contrariedade";0,014;0;0,011;0
"atentar";0,001;0,001;0,782;0,975
"urna";0,087;0,003;0,248;0,48
"propriedade";0;0;0,017;0
"plausibilidade";0;0;0,005;0
"diretorio";0,001;0,172;0,022;0,847
"crianca";0;0;0,007;0
"concretizacao";0;0,001;0,028;0,802
"barbosa";0;0,58;0,009;0,24
"are";0;0,002;0,003;0,001
"agressao";0;0;0,013;0
"terminar";0,026;0,001;0,286;0,057
"seguro";0;0;0,86;0
"parana";0,847;0,353;0,044;0,638
"obstar";0,989;0;0,547;0
"investimento";0;0;0;0,381
"edital";0,02;0;0,379;0
"discriminatorio";0;0;0,041;0
"desproporcional";0;0;0,127;0
"condutor";0,58;0,64;0,015;0,616
"compartilhar";0,006;0,004;0,288;0
"breve";0;0;0,005;0,788
"ajuste";0,006;0,006;0;0,248
"recurso_extraordinario";0;0,001;0,002;0
"interferir";0,001;0,773;0,519;0,002
"indevido";0;0,048;0;0,347
"fiscalizar";0,005;0,793;0,65;0,008
"esforco";0,004;0,495;0,51;0
"confederacao";0;0;0,341;0,979
"bastar";0,029;0,962;0,031;0,439
"aumentar";0;0;0,568;0
"abrir";0;0,167;0,037;0,414
"tecnologia";0;0;0,349;0
"reputar";0;0,962;0,086;0,001
"proferir";0;0,371;0,006;0
"maria";0,113;0;0,029;0
"instalacao";0,101;0,004;0,021;0
"extremo";0,048;0,003;0,207;0
"diferenca";0,031;0,107;0,025;0,314
"deliberativo";0,184;0;0,567;0,001
"correto";0,096;0,012;0,181;0
"confundir";0,003;0,638;0,198;0
"calcular";0;0;0;0
"aguar";0;0;0,002;0
"suprir";0,295;0,002;0,015;0,007
"suplente";0;0;0,004;0
"protocolo";0,015;0;0,004;0
"promulgacao";0;0,052;0,006;0
"onus";0,639;0,698;0,968;0,413
"mpv";0,228;0,218;0,11;0,001
"escrever";0,13;0,087;0,003;0,028
"eletivo";0;0;0,002;0
"conviccao";0;0,329;0,007;0
"comentario";0,008;0,158;0,11;0,042
"clemenciar";0;0;0,002;0
"afonso";0;0,588;0,381;0
"aceitar";0,353;0,534;0,002;0,035
"servicos_publicos";0,003;0,018;0;0,663
"rio";0,363;0,006;0,053;0,002
